data-fid-start,data-fid-end,data-fid-today,data-fid-deviceid,data-fid-img,data-fid-imgtype,data-fid-imgtype_other,data-fid-obs,data-fid-gps,data-fid-gps-altitude,data-fid-gps-accuracy,data-meta-instanceID
22/09/20 14:55,22/09/20 14:56,22/09/20,355329114698347,https://drive.google.com/open?id=17lnwh7OH0i5DgD_v1CA9rZ49MbwIhWxq,coccid, , ,"-3.3577033333333333,37.12884",926.1,4.9,uuid:129faae0-cd93-41bc-9a10-5a0219c9b1b0
22/09/20 14:56,22/09/20 14:57,22/09/20,355329114698347,https://drive.google.com/open?id=1g_Z_7O1K6n3OSyRP6cL-7nynodBN4Uco,coccid, , ,"-3.3577466666666673,37.12880166666666",925.5,4.9,uuid:9bb6ed64-9c10-4d2a-b6bf-006fb5e58c02
22/09/20 14:57,22/09/20 14:57,22/09/20,355329114698347,https://drive.google.com/open?id=1F5w_4VFqUUVY9yvKAfWlYdV6SxqEPtnA,coccid, , ,"-3.3577033333333333,37.12879833333333",925,4.9,uuid:7c4acf89-17d6-40d6-9f6a-f6d2a5ed2000
22/09/20 14:57,22/09/20 14:58,22/09/20,355329114698347,https://drive.google.com/open?id=1d3Y1ljVWqsNx716ITnKguTPM31ffW3yT,coccid, , ,"-3.3576916666666667,37.12884",924.6,4.9,uuid:d1ba35c0-abd6-4f62-bebd-731f4598aeef
22/09/20 14:58,22/09/20 14:58,22/09/20,355329114698347,https://drive.google.com/open?id=1tKOvmJd2VKy4jMqYxqJwSNLiw5yuUlgU,coccid, , ,"-3.3577016666666673,37.12880333333333",924.9,4.9,uuid:1cab8ea5-883a-464b-9436-9a55337246a4
22/09/20 14:58,22/09/20 14:59,22/09/20,355329114698347,https://drive.google.com/open?id=1_NaNboTnv1ujzf-5Az5Czt3Lk1BZn4BM,coccid, , ,"-3.3576483333333336,37.12882833333333",922,5,uuid:733e3662-ed77-4e79-9918-6046cb094bf8
22/09/20 14:59,22/09/20 14:59,22/09/20,355329114698347,https://drive.google.com/open?id=1Z4WCHhGoOqyY-kfA1eUAHR9PMOr8C35Y,coccid, , ,"-3.357596666666667,37.12887833333333",920.8,5,uuid:dceaea38-8566-49e4-b603-f957367c38c4
22/09/20 14:59,22/09/20 15:00,22/09/20,355329114698347,https://drive.google.com/open?id=1gWnqk6GJb7D8JAyCVi8GoCDMgqEDUbtc,coccid, , ,"-3.3575783333333336,37.12888833333333",921.3,5,uuid:d7a89c3e-a0a7-4564-bb88-1d2751d2ebd8
22/09/20 15:00,22/09/20 15:00,22/09/20,355329114698347,https://drive.google.com/open?id=1sdOTgx5RDJxRz3LXwzEWFIwVgxdu27bU,coccid, , ,"-3.357636666666666,37.12889500000001",923.1,5,uuid:0ad56fc1-bad3-4937-85ba-5a77400271ef
22/09/20 15:01,22/09/20 15:02,22/09/20,355329114698347,https://drive.google.com/open?id=1137iZwGCmn0dMbfhg_n1NhaV5h1mWgbb,coccid, , ,"-3.3576816666666662,37.12866666666666",923,5,uuid:43c007aa-0812-4dac-a14c-6ab3bd8ff33d
22/09/20 15:03,22/09/20 15:03,22/09/20,355329114698347,https://drive.google.com/open?id=1SfR9X5uVf4ElFEqJloFrPJf9Y2YH4QL-,coccid, , ,"-3.35764,37.12878166666667",930.4,5,uuid:89027bca-8354-4be4-9644-d0754184e69a
22/09/20 15:04,22/09/20 15:05,22/09/20,355329114698347,https://drive.google.com/open?id=1fY_YwcVPiD9OcB5i6KHBFjaUWlJy-wUL,coccid, , ,"-3.357626666666667,37.12875833333333",930.7,5,uuid:6fd4a165-b6e9-4f64-95bf-88578b529557
22/09/20 15:05,22/09/20 15:05,22/09/20,355329114698347,https://drive.google.com/open?id=16GSiUK-OYJyaWaooxaoNFF_srEZWQ3Ob,coccid, , ,"-3.357636666666666,37.12887333333333",930.9,4.9,uuid:b4a3dccb-b8c4-4046-8a47-e24c84af10be
22/09/20 15:05,22/09/20 15:06,22/09/20,355329114698347,https://drive.google.com/open?id=1ZA0UP2Nl2Xp1mXZMsz8e9lJ3oqdhn_fe,coccid, , ,"-3.357628333333333,37.128841666666666",941,5,uuid:e7acdc8c-2f5c-4c86-9c2f-3800aaf5d427
22/09/20 15:06,22/09/20 15:06,22/09/20,355329114698347,https://drive.google.com/open?id=1FRP7AYQdkhcQMxccyoE6wiipCqLubU9F,coccid, , ,"-3.357678333333333,37.128931666666666",932,5,uuid:8acd7c1d-8e2a-4e5c-b680-4f1982e86992
22/09/20 15:07,22/09/20 15:07,22/09/20,355329114698347,https://drive.google.com/open?id=18uJA2fp4PIvZojA96LzbAJwnSIlQglhp,coccid, , ,"-3.3576316666666663,37.12885833333333",932.5,4.7,uuid:167dea92-7414-4d04-bfd5-68f86aa9799b
22/09/20 15:07,22/09/20 15:08,22/09/20,355329114698347,https://drive.google.com/open?id=17A8AT_73LOUqpXty34IUkDfsfHJPVlmQ,coccid, , ,"-3.35765,37.12885833333333",933.2,5,uuid:d1e1bd6a-6f53-4559-b574-205b66b9c5fb
22/09/20 15:08,22/09/20 15:09,22/09/20,355329114698347,https://drive.google.com/open?id=1WqgiEM_vHysJJW6zR1yuheMjlW4bjfCn,coccid, , ,"-3.3576216666666663,37.128835",933.4,5,uuid:41502522-a66f-4432-a45c-5917c6d139ee
22/09/20 15:09,22/09/20 15:09,22/09/20,355329114698347,https://drive.google.com/open?id=1ZiTfJ2q0ESSECX_65d9HRkD4bm5FF3kx,coccid, , ,"-3.357628333333333,37.128863333333335",933.5,5,uuid:6126abc3-2330-4f0b-b99c-88a94bb4ed0e
22/09/20 15:09,22/09/20 15:10,22/09/20,355329114698347,https://drive.google.com/open?id=1ePzbk91EKZM643zGLahOeRYLB8oPqiz4,coccid, , ,"-3.35759,37.12878833333333",943.8,5,uuid:ded399fd-fd18-4112-b2ad-96e0382f2d1f
22/09/20 15:10,22/09/20 15:10,22/09/20,355329114698347,https://drive.google.com/open?id=1OhnhnWDZ15BgVt8dzl0sHJB7X1KqEk3x,coccid, , ,"-3.357665,37.12885000000001",943.7,4.9,uuid:c4dca094-99c2-4e2c-809e-0735944bcc6c
22/09/20 15:10,22/09/20 15:11,22/09/20,355329114698347,https://drive.google.com/open?id=1Qs6L35jD_fg4ivWtMrw9xTJwLng6hBCd,coccid, , ,"-3.357618333333334,37.128885",942.8,5,uuid:1a51edf4-3e40-4757-ba29-666c4d54e62a
22/09/20 15:11,22/09/20 15:11,22/09/20,355329114698347,https://drive.google.com/open?id=1nUgiu0G5HAa7v1Q-PNOdpbGnPmS7M-5i,coccid, , ,"-3.3576316666666663,37.128883333333334",931.7,4.9,uuid:b0314ca4-bc60-4061-9c98-95f075bec57f
22/09/20 15:12,22/09/20 15:12,22/09/20,355329114698347,https://drive.google.com/open?id=1PU9kL3V_qH5Ut_c7QXPm280Co_RM3fzZ,coccid, , ,"-3.357611666666667,37.12884833333333",941.3,4.9,uuid:de139e32-c577-48ea-98ee-c3cd8b7dc5bc
22/09/20 15:12,22/09/20 15:14,22/09/20,355329114698347,https://drive.google.com/open?id=1dzaoZ4ItRLfICa_bfB-Sxsc5O-LTSlrZ,coccid, , ,"-3.3575883333333336,37.12880500000001",930.9,4.8,uuid:ebe9a1b2-0f36-4071-bda4-997f4abab79d
22/09/20 15:14,22/09/20 15:15,22/09/20,355329114698347,https://drive.google.com/open?id=1D_HzQU4eUvV-WH1G0pFNzDWJnPN0KNLS,coccid, , ,"-3.3576483333333336,37.12880500000001",934.4,5,uuid:3c0ca996-efb9-40d2-a12b-1c7678805b85
22/09/20 15:15,22/09/20 15:15,22/09/20,355329114698347,https://drive.google.com/open?id=1ID7g3uY5IHNlgYMvovZZZKJR7n1W5ry8,coccid, , ,"-3.357553333333333,37.128845",934.7,4.9,uuid:d1c7a393-81dc-4d7f-85c2-f927441c25b0
22/09/20 15:15,22/09/20 15:16,22/09/20,355329114698347,https://drive.google.com/open?id=1pypZwqOL1e1JQgLQWvplfbe8lqDrPy4n,coccid, , ,"-3.3575583333333334,37.12889333333333",935.3,5,uuid:24c1412a-f050-4136-afa1-0536501b37a2
22/09/20 15:16,22/09/20 15:17,22/09/20,355329114698347,https://drive.google.com/open?id=1hKmx4bzhAUBi5_8mNACNEV4r74FtVIEZ,coccid, , ,"-3.357545,37.128855",936.3,5,uuid:572b18b9-869b-43c3-a747-a460e8bf6daa
22/09/20 15:17,22/09/20 15:18,22/09/20,355329114698347,https://drive.google.com/open?id=1tHyXBG9bZ6rz4mPnrJnmUZS0Xx24Jnti,coccid, , ,"-3.357595,37.12878166666667",936.5,5,uuid:a535d7f9-38ae-432a-b677-2dbb4cd7509a
22/09/20 15:18,22/09/20 15:18,22/09/20,355329114698347,https://drive.google.com/open?id=1qjMpPW4gXReL0pM7wBt7Fh1hWJsc47kY,coccid, , ,"-3.3575733333333337,37.128818333333335",935.7,5,uuid:003fa88a-5025-4a23-9a33-70a852851d75
22/09/20 15:18,22/09/20 15:19,22/09/20,355329114698347,https://drive.google.com/open?id=1aZXUvfDFDYgys0Y63WS1ukdPxLQnO184,coccid, , ,"-3.357591666666666,37.12885000000001",935,5,uuid:32506161-2558-4a59-8a93-584f909f1c9c
22/09/20 15:19,22/09/20 15:20,22/09/20,355329114698347,https://drive.google.com/open?id=1ieepFsBEoauL8YmdU7g4ylg7V4F-uAyc,coccid, , ,"-3.357645,37.128875",932.1,5,uuid:5a9f69f3-9547-41cf-a1f4-7180b7d98701
22/09/20 15:20,22/09/20 15:21,22/09/20,355329114698347,https://drive.google.com/open?id=14BdDsKtryVhWMX-yd9IllpdYw1T9Z0xc,coccid, , ,"-3.357663333333333,37.12885666666667",931.1,4.9,uuid:35d95199-3ee9-4076-924b-39b0e23c04e7
22/09/20 15:21,22/09/20 15:22,22/09/20,355329114698347,https://drive.google.com/open?id=1bh2xYgFmPTZvessa-Qo8VunftHuihoR6,coccid, , ,"-3.3576916666666667,37.12882166666667",931.3,5,uuid:a4ed89d2-0d66-4b55-a0d1-1013097124f0
22/09/20 15:22,22/09/20 15:22,22/09/20,355329114698347,https://drive.google.com/open?id=1OPV1Vx0TDg9AGbUTd2K-1YR4nMC62DFN,coccid, , ,"-3.3576533333333334,37.12882666666667",930.8,5,uuid:a66ba353-1d09-423e-b53a-0a9b9af5642e
22/09/20 15:22,22/09/20 15:23,22/09/20,355329114698347,https://drive.google.com/open?id=1bH87uO8_S-ivWN_l1_1Mwh7BqpVLYLQO,coccid, , ,"-3.357663333333333,37.12885333333334",930.7,5,uuid:50d07433-0956-4ac3-89bc-7b0491656771
22/09/20 15:23,22/09/20 15:23,22/09/20,355329114698347,https://drive.google.com/open?id=1qFEXZ1NGAsoVt08a75V0br_0S1dEqhlk,coccid, , ,"-3.3576466666666667,37.12887",933.5,4.8,uuid:df30d457-ab4d-41bc-837a-91f9b003f749
22/09/20 15:23,22/09/20 15:24,22/09/20,355329114698347,https://drive.google.com/open?id=1qAIhPwHMf3OZik2Qt03nqQO5zuDjCMWm,coccid, , ,"-3.3576916666666667,37.12883166666666",939.5,5,uuid:2a444cc2-f1c2-421a-bdf0-8ea44b078cf6
22/09/20 15:24,22/09/20 15:24,22/09/20,355329114698347,https://drive.google.com/open?id=16bo11H2X2x-E9oK9gtM0CQf2sEy0oibR,coccid, , ,"-3.3576933333333328,37.12885333333334",943.4,4.7,uuid:c845855d-785d-443a-8ca8-7e219bc3a8b7
22/09/20 15:24,22/09/20 15:25,22/09/20,355329114698347,https://drive.google.com/open?id=1o8TpkLLhV0NLNCzqMBuD_usgbNL-ALl-,coccid, , ,"-3.357656666666667,37.12889166666666",938.8,5,uuid:fa80745c-59fe-49a1-91cd-47a97c20897a
22/09/20 15:25,22/09/20 15:26,22/09/20,355329114698347,https://drive.google.com/open?id=1T4IeePywNOyT6CQiywoJT9wz16lfDjUa,coccid, , ,"-3.357611666666667,37.12891833333333",939,5,uuid:693c5a03-c50b-4bc4-bf9c-bb5cb1393cb3
22/09/20 15:26,22/09/20 15:26,22/09/20,355329114698347,https://drive.google.com/open?id=1IxD4jGCRS1JpYlMWyLPig4mgIRXI4CqB,coccid, , ,"-3.3577116666666664,37.12885000000001",937.8,5,uuid:98d75595-96fb-4972-afaa-111680fa753e
22/09/20 15:26,22/09/20 15:27,22/09/20,355329114698347,https://drive.google.com/open?id=1L1ZPvbu1LitehPKaoJK4RN0OjrJr2irR,coccid, , ,"-3.3577199999999996,37.128695",933.9,5,uuid:645e30f1-c619-4b85-a9c7-6105426025f8
22/09/20 15:27,22/09/20 15:28,22/09/20,355329114698347,https://drive.google.com/open?id=1IYr2Hgmn7iMheCRGS30BKe6NFEHg4ICE,coccid, , ,"-3.3576333333333337,37.12879",933.8,5,uuid:0817dc98-f4c1-469a-9ebf-ffc24acd65ee
22/09/20 15:28,22/09/20 15:28,22/09/20,355329114698347,https://drive.google.com/open?id=1Nsrp2ZhRlHximiuJVSvhCR28wUgYZFxU,coccid, , ,"-3.3576433333333333,37.128815",932.3,5,uuid:da023eee-f221-4ff0-9d97-8ee33be1bcfa
22/09/20 15:28,22/09/20 15:29,22/09/20,355329114698347,https://drive.google.com/open?id=12mtJaAgvQ-oH97yQdsbpQdWQszeINxpG,coccid, , ,"-3.3577,37.128838333333334",932.1,5,uuid:78b6a66e-eda0-4e85-81e3-5c2f27214778
22/09/20 15:29,22/09/20 15:29,22/09/20,355329114698347,https://drive.google.com/open?id=1mimBnKBSFenTeanDRf4aEQdRDNiUv2lV,coccid, , ,"-3.3576666666666664,37.12884333333333",932.1,5,uuid:e4dedc3b-2494-43e9-b5d7-2b765bc21a1c
22/09/20 15:29,22/09/20 15:30,22/09/20,355329114698347,https://drive.google.com/open?id=1rvRWPcYTwvVLN3ib9t-Ft3MKGKssOrCJ,coccid, , ,"-3.3577033333333333,37.12886666666667",932,4.9,uuid:35f3655e-1d58-4462-a982-66c4b4816927
22/09/20 15:30,22/09/20 15:30,22/09/20,355329114698347,https://drive.google.com/open?id=1VNKqdvhIJajqMB-O3tlVJ15pxY3WCM1O,coccid, , ,"-3.35771,37.12889166666666",934.1,5,uuid:319d8342-2f95-4f2f-8622-eb3f5e1427f3
22/09/20 15:31,22/09/20 15:31,22/09/20,355329114698347,https://drive.google.com/open?id=1sgT1p1aglEWMOAi4yaQuDJGW5LwH1Zo8,coccid, , ,"-3.357658333333333,37.128935",934.2,4.7,uuid:db604daf-bfdb-49c3-8708-632344fcae14
22/09/20 15:31,22/09/20 15:32,22/09/20,355329114698347,https://drive.google.com/open?id=10DxMbot_BW4thWDYQkMn3rld3BVmn_6i,coccid, , ,"-3.357655,37.12889500000001",934.4,4.9,uuid:37b33fa7-6811-49e7-b03a-100badaeee29
22/09/20 15:32,22/09/20 15:33,22/09/20,355329114698347,https://drive.google.com/open?id=1DIOe7qqT57GqNm7-9-78AvpRVufBJokH,coccid, , ,"-3.3576900000000003,37.12882833333333",936.3,4.8,uuid:8fa9017f-ba89-4808-b026-9ae63daa11de
22/09/20 15:33,22/09/20 15:33,22/09/20,355329114698347,https://drive.google.com/open?id=17iJLapCJzqYwu6yg7XIB2TedDe-jUqJP,coccid, , ,"-3.357673333333333,37.12880833333334",935.9,5,uuid:225893c1-0639-4b03-a589-eae05c8a4f65
22/09/20 15:33,22/09/20 15:34,22/09/20,355329114698347,https://drive.google.com/open?id=1qNSqtzM_uCiOdVqwxPb9Odt7R2_whnhS,coccid, , ,"-3.3575983333333332,37.128915",938.7,4.8,uuid:5b3942e9-1514-4678-b672-1edf84967cd3
22/09/20 15:34,22/09/20 15:35,22/09/20,355329114698347,https://drive.google.com/open?id=1hbrmbkcWYe4O7Mwzm-oYMW5v8F3otf45,coccid, , ,"-3.3575933333333334,37.12887",939,4.9,uuid:f7b9c409-72cf-4415-bf57-fdb873577086
22/09/20 15:35,22/09/20 15:35,22/09/20,355329114698347,https://drive.google.com/open?id=144ol9_FzsewiUHbZ3wQgIpad6bg-tCPg,coccid, , ,"-3.3576016666666666,37.128915",939,5,uuid:601372c5-e293-427f-bbc7-fe758b8dc9dd
22/09/20 15:35,22/09/20 15:36,22/09/20,355329114698347,https://drive.google.com/open?id=1NCe6vMTFRbCH_xdug0yh3PKJrBtO-W5W,coccid, , ,"-3.3576483333333336,37.12889",939.9,5,uuid:47c92a94-c84d-4546-89c6-8c2b179de205
22/09/20 15:36,22/09/20 15:36,22/09/20,355329114698347,https://drive.google.com/open?id=1DKXsLRabR60kYICuRcm9NTErdpilDfx1,coccid, , ,"-3.3576016666666666,37.12882166666667",941.1,4.9,uuid:44437a69-5e05-4da2-bd56-4489d991f75f
23/09/20 07:04,23/09/20 07:05,23/09/20,355329114698347,https://drive.google.com/open?id=1j8BM4ogZO429xBez895LsNdcqPbQqtB3,coccid, , ,"-3.342238333333333,37.14106666666667",968.7,5,uuid:ac3fd7a8-16a7-4a28-88d9-97df4f013be5
23/09/20 07:05,23/09/20 07:05,23/09/20,355329114698347,https://drive.google.com/open?id=1O6P_P8l3Jg7dsHt9s9BQuSM1y97-4NI6,coccid, , ,"-3.342211666666666,37.14106833333334",965.2,4.9,uuid:32ca1073-cb23-424f-94fa-2caadc3bc60e
23/09/20 07:06,23/09/20 07:07,23/09/20,355329114698347,https://drive.google.com/open?id=1o4f3Gs1pBRMvjdBpRAUEGkYm1qah2nT-,coccid, , ,"-3.3421766666666666,37.14108833333333",962.9,5,uuid:f9b20aa6-2374-4dd3-a043-0ffc1eed1144
23/09/20 07:07,23/09/20 07:07,23/09/20,355329114698347,https://drive.google.com/open?id=1pBFKMqdw6Qu1fuj652LugDOjVifErwkp,coccid, , ,"-3.3421816666666664,37.141065000000005",965.2,5,uuid:3f899c9e-760a-428a-aeb8-b9b9fdbf359e
23/09/20 07:07,23/09/20 07:08,23/09/20,355329114698347,https://drive.google.com/open?id=167m-XHJmdb6VMb1uahJSrunomu2jUo9i,coccid, , ,"-3.3421716666666668,37.14107666666666",967.5,4.8,uuid:1412dce5-de5d-4e14-a0ce-e492c1ffffc3
23/09/20 08:51,23/09/20 08:51,23/09/20,355329114698347,https://drive.google.com/open?id=1OAOzR7beKEBN0GSCNBFgcIzD6IYV8HKw,coccid, , ,"-3.357738333333333,37.1289",925.6,4.9,uuid:5ee07f3b-8388-4ab1-a508-0e28778b8432
23/09/20 08:51,23/09/20 08:52,23/09/20,355329114698347,https://drive.google.com/open?id=1iW4AuH4v-XfG39tqqGcQ5Bzvvs-o_tju,coccid, , ,"-3.357753333333333,37.12888833333333",926.4,4.9,uuid:686d0b23-e2be-492b-98b9-e228e286a1be
23/09/20 08:55,23/09/20 08:57,23/09/20,355329114698347,https://drive.google.com/open?id=1uW_R3bXmgx5guZiDNvMtsF2lqIz_vJd4,coccid, , ,"-3.3576233333333336,37.12878",931.7,4.9,uuid:3260f5d8-e054-4fc5-ba7f-f67141feeeea
23/09/20 08:57,23/09/20 08:58,23/09/20,355329114698347,https://drive.google.com/open?id=1pCdS2Xwk5e4D5rLh-ezGuRJlS2AFigXE,coccid, , ,"-3.357591666666666,37.12878333333333",925.9,5,uuid:56d14dd6-cf5b-4fa4-9920-de2f18d5c939
23/09/20 08:58,23/09/20 08:59,23/09/20,355329114698347,https://drive.google.com/open?id=1hRdjErDF58x9GQmWC3Kz-RYjITYkQx_E,coccid, , ,"-3.3575299999999997,37.128746666666665",920.9,5,uuid:4939c6ee-7ed4-4c75-81dd-5742807b41ad
23/09/20 08:59,23/09/20 09:00,23/09/20,355329114698347,https://drive.google.com/open?id=1PT7uKai1vzI_L1whJMHtoQdhDaOoFH22,coccid, , ,"-3.3574849999999996,37.128765",923.1,5,uuid:af4cc9b6-5e48-408b-9568-d0c8a6323fad
23/09/20 09:00,23/09/20 09:02,23/09/20,355329114698347,https://drive.google.com/open?id=1pkqGe8p8D94PBi_P3Tr-R6v-Xjgfzmzj,coccid, , ,"-3.3576249999999996,37.128703333333334",981.2,5,uuid:108b925b-3a48-4979-a57b-8c64e78d6873
23/09/20 09:02,23/09/20 09:03,23/09/20,355329114698347,https://drive.google.com/open?id=1mVhD8U_nOEYfT0fkAMaX33ToQKA0FgpZ,coccid, , ,"-3.35773,37.128935",956.2,4.9,uuid:198f258d-f90b-47fa-b406-6cb448cda3e0
23/09/20 09:03,23/09/20 09:03,23/09/20,355329114698347,https://drive.google.com/open?id=1M5GY5661ZKi4cEe5V4WR0h8i9ZCMsg-j,coccid, , ,"-3.3577033333333333,37.128836666666665",951.9,5,uuid:388c813f-6fce-49fe-bb23-6aefe75ba5c9
23/09/20 09:03,23/09/20 09:04,23/09/20,355329114698347,https://drive.google.com/open?id=1tPPRU_cuDGtoBvydXYaQXlbBLlyGxqG3,coccid, , ,"-3.3576533333333334,37.128861666666666",952,5,uuid:c61f94cc-636d-4654-9066-fbe63341bb59
23/09/20 09:04,23/09/20 09:04,23/09/20,355329114698347,https://drive.google.com/open?id=1ZSRlM3NcZEjEAXAYXN6-jBPbqwpa9aaK,coccid, , ,"-3.357626666666667,37.128905",954.1,5,uuid:fe56b94a-264f-4b4c-9a23-228f28988d98
23/09/20 09:04,23/09/20 09:05,23/09/20,355329114698347,https://drive.google.com/open?id=1plQK6WEY1z2QYsnTBejAnrKBw7zXF1Bw,coccid, , ,"-3.3576616666666665,37.12884",954.1,5,uuid:aacb8bbc-0f04-4df4-b33d-97649af4c1c9
23/09/20 09:05,23/09/20 09:06,23/09/20,355329114698347,https://drive.google.com/open?id=1r2BPd9JW6U4fs3xX6oop9EDntGEXsRQj,coccid, , ,"-3.3576483333333336,37.12885166666667",953.9,4.8,uuid:b42a6f0a-165a-4022-afd8-3f5e682cf186
23/09/20 09:06,23/09/20 09:06,23/09/20,355329114698347,https://drive.google.com/open?id=1wDeCf_5_E2D96Gqgu2sR7tJthtNBpBm2,coccid, , ,"-3.357641666666667,37.1289",954.7,4.8,uuid:edd98bcb-66ee-4b34-b229-d6de6df5ab55
23/09/20 09:06,23/09/20 09:07,23/09/20,355329114698347,https://drive.google.com/open?id=1vJjxx40TnP-LkNa8O1B5OtMfwKHUCPcW,coccid, , ,"-3.3576433333333333,37.128886666666666",954.4,4.9,uuid:b948390a-d652-4ac8-b353-9f4333a7e029
23/09/20 09:07,23/09/20 09:07,23/09/20,355329114698347,https://drive.google.com/open?id=1jSMSzffqvOjX226YuZfK6UweA-s6t9cU,coccid, , ,"-3.357663333333333,37.12887333333333",953.9,5,uuid:daff07b7-44ed-4bf2-99d6-fbcf15b362ff
23/09/20 09:07,23/09/20 09:08,23/09/20,355329114698347,https://drive.google.com/open?id=1xXw5_jEyz1kLESvC6OHpZBWbXaETL5gg,coccid, , ,"-3.3577116666666664,37.12885333333334",953.6,4.9,uuid:f5abb26b-b818-45f5-85e8-c64a05bb1050
23/09/20 09:08,23/09/20 09:09,23/09/20,355329114698347,https://drive.google.com/open?id=1CLY63KTe3ahmi9M1JGEH3cbrrfc4Kwuv,coccid, , ,"-3.3576933333333328,37.128815",953.5,4.8,uuid:a3d46d3a-b11c-4a80-9b6f-1dde9fbb1fa5
23/09/20 09:09,23/09/20 09:09,23/09/20,355329114698347,https://drive.google.com/open?id=1dGqDgwIDR8qC_a3gbRIxmXTKlXFiaiFV,coccid, , ,"-3.3576883333333334,37.12882833333333",953.5,5,uuid:66e90dbd-05b0-40f0-a752-d78f59e7f75c
23/09/20 09:11,23/09/20 09:12,23/09/20,355329114698347,https://drive.google.com/open?id=1vq0aZSmGcsbyWDUE3FTNOD65mG7PVTQZ,coccid, , ,"-3.357656666666667,37.128845",951.9,5,uuid:50251b9e-073b-4f1d-a91c-eac5be5b04e3
23/09/20 09:12,23/09/20 09:14,23/09/20,355329114698347,https://drive.google.com/open?id=10__2pKylDhMqEijHnHnDeh1bFPxLqLZ5,coccid, , ,"-3.357848333333333,37.12889833333334",951.5,5,uuid:0f02abe7-2153-4b95-a91c-c3bd3fd71c5a
23/09/20 09:14,23/09/20 09:15,23/09/20,355329114698347,https://drive.google.com/open?id=1bsMWVMxJIvt4CYLfQCTE9XDsnz0ZRfhs,coccid, , ,"-3.357716666666667,37.12879",940.9,5,uuid:a63b6534-246d-4302-b2ae-a720c7fc5322
23/09/20 09:15,23/09/20 09:15,23/09/20,355329114698347,https://drive.google.com/open?id=1OQHoZm0xBuUXOCsSj5li_i-_gX9yOIGg,coccid, , ,"-3.3577416666666666,37.128841666666666",940.6,4.9,uuid:3770e1f4-35f8-498a-95b3-4a6fd3c56305
23/09/20 09:15,23/09/20 09:16,23/09/20,355329114698347,https://drive.google.com/open?id=1pBn7XcltwI6ZbSR_1vnN5_2V040ycfbA,coccid, , ,"-3.3576383333333335,37.12884",940.8,4.9,uuid:59a25024-f701-47eb-8e53-147c86e7fc6f
23/09/20 09:16,23/09/20 09:17,23/09/20,355329114698347,https://drive.google.com/open?id=155ExJg_jdegXcmO6_MjNYjPt6L53UMa9,coccid, , ,"-3.3576983333333335,37.12887666666666",938.8,4.9,uuid:373d75f6-01c5-4f5b-bc54-cad4835e596d
23/09/20 09:17,23/09/20 09:17,23/09/20,355329114698347,https://drive.google.com/open?id=12DnYsWLD9YDL_8hckV2-6YJzDb1bbX3B,coccid, , ,"-3.3576916666666667,37.128883333333334",937.7,4.9,uuid:38957e1f-d801-40a9-a269-d1ce40c91785
23/09/20 09:17,23/09/20 09:17,23/09/20,355329114698347,https://drive.google.com/open?id=1kJkef55XOqYn-anVC3mpiAXMavcwt_vo,coccid, , ,"-3.3576816666666662,37.128883333333334",939,5,uuid:76348c62-21de-41c8-9724-1a87e80c418b
23/09/20 09:18,23/09/20 09:19,23/09/20,355329114698347,https://drive.google.com/open?id=1puYFjtfUZ6eWj-XFP8tKY5AHMJF1lKLu,coccid, , ,"-3.357596666666667,37.12879833333333",931.4,4.9,uuid:12bb39f6-c98c-4477-bf74-0fb6906782a3
23/09/20 09:19,23/09/20 09:19,23/09/20,355329114698347,https://drive.google.com/open?id=1cekglBpz9srwJtrosxBQRuPM9KXnlINZ,coccid, , ,"-3.357663333333333,37.12887166666667",931.2,5,uuid:109723b6-2364-4b18-ad85-534815b12e3c
23/09/20 09:19,23/09/20 09:20,23/09/20,355329114698347,https://drive.google.com/open?id=1RAbanr9lc_x9MSWgIoPyuTFujzmZnoB8,coccid, , ,"-3.3576249999999996,37.128875",931.5,4.9,uuid:ab8788d7-ca90-444d-bd46-7900bedb03fa
23/09/20 09:20,23/09/20 09:20,23/09/20,355329114698347,https://drive.google.com/open?id=17HxmH7i5lRYSlHZnAgQIxwAzpYATaHgd,coccid, , ,"-3.357686666666667,37.12898666666667",931.5,4.9,uuid:8d2eab78-4caa-4aab-8a7d-b327f6d1d4d0
23/09/20 09:20,23/09/20 09:21,23/09/20,355329114698347,https://drive.google.com/open?id=1Ww84k2nLCfbofUhlYc2gCkELSSZxnx6b,coccid, , ,"-3.357718333333333,37.12894666666667",931.9,4.9,uuid:ede7453c-f74a-4fe7-8600-c7e6ded40df5
23/09/20 09:21,23/09/20 09:21,23/09/20,355329114698347,https://drive.google.com/open?id=1u_Q21JNFgQrh1H7wOjN-BzZeNJslIPg6,coccid, , ,"-3.357685,37.128906666666666",932,5,uuid:9dcce2f5-6953-444a-b27e-c7b9d1411943
23/09/20 09:21,23/09/20 09:22,23/09/20,355329114698347,https://drive.google.com/open?id=1uUv1PB18rnwmkRge7eQCQ37WpideL4gV,coccid, , ,"-3.3577116666666664,37.12888",931.3,5,uuid:de87ee81-b430-4088-bd88-0967b7b509c6
23/09/20 09:22,23/09/20 09:22,23/09/20,355329114698347,https://drive.google.com/open?id=1JnjZf7O5HncVaxEwYXjbyjh-RHGUJic5,coccid, , ,"-3.3577066666666666,37.12887666666666",931.8,5,uuid:619f419a-231d-4298-83ca-5971c7b184eb
